Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-02-22T15:30:00-04:00;2022-02-22;20:30;76;Occitanie;;;;;;5119;Consolidé;
2022-02-22T23:30:00-04:00;2022-02-23;04:30;76;Occitanie;;;;;;4170;Consolidé;
2022-02-23T01:30:00-04:00;2022-02-23;06:30;76;Occitanie;;;;;;4744;Consolidé;
2022-02-23T05:30:00-04:00;2022-02-23;10:30;76;Occitanie;;;;;;5101;Consolidé;
2022-02-23T09:30:00-04:00;2022-02-23;14:30;76;Occitanie;;;;;;4508;Consolidé;
2022-02-23T12:00:00-04:00;2022-02-23;17:00;76;Occitanie;808;Définitif;1761;Définitif;2569;4124;Consolidé;6693
2022-02-23T14:00:00-04:00;2022-02-23;19:00;76;Occitanie;995;Définitif;2147;Définitif;3142;5190;Consolidé;8332
2022-02-24T04:30:00-04:00;2022-02-24;09:30;76;Occitanie;;;;;;5280;Consolidé;
2022-02-24T05:00:00-04:00;2022-02-24;10:00;76;Occitanie;1094;Définitif;2297;Définitif;3391;5239;Consolidé;8630
2022-02-24T05:30:00-04:00;2022-02-24;10:30;76;Occitanie;;;;;;5199;Consolidé;
2022-02-19T09:30:00-04:00;2022-02-19;14:30;76;Occitanie;;;;;;4704;Consolidé;
2022-02-19T10:00:00-04:00;2022-02-19;15:00;76;Occitanie;732;Définitif;1881;Définitif;2613;4571;Consolidé;7184
2022-02-19T15:30:00-04:00;2022-02-19;20:30;76;Occitanie;;;;;;5188;Consolidé;
2022-02-19T18:00:00-04:00;2022-02-19;23:00;76;Occitanie;785;Définitif;1913;Définitif;2698;5257;Consolidé;7955
2022-02-19T20:30:00-04:00;2022-02-20;01:30;76;Occitanie;;;;;;4755;Consolidé;
2022-02-19T23:00:00-04:00;2022-02-20;04:00;76;Occitanie;821;Définitif;2126;Définitif;2947;4456;Consolidé;7403
2022-02-20T02:30:00-04:00;2022-02-20;07:30;76;Occitanie;;;;;;4690;Consolidé;
2022-02-20T03:00:00-04:00;2022-02-20;08:00;76;Occitanie;1174;Définitif;2900;Définitif;4074;4631;Consolidé;8705
2022-02-20T04:30:00-04:00;2022-02-20;09:30;76;Occitanie;;;;;;4907;Consolidé;
2022-02-20T09:00:00-04:00;2022-02-20;14:00;76;Occitanie;699;Définitif;1884;Définitif;2583;4597;Consolidé;7180
2022-02-20T11:30:00-04:00;2022-02-20;16:30;76;Occitanie;;;;;;3941;Consolidé;
2022-02-20T14:30:00-04:00;2022-02-20;19:30;76;Occitanie;;;;;;5215;Consolidé;
2022-02-20T17:30:00-04:00;2022-02-20;22:30;76;Occitanie;;;;;;4686;Consolidé;
2022-02-20T18:30:00-04:00;2022-02-20;23:30;76;Occitanie;;;;;;4748;Consolidé;
2022-02-20T21:00:00-04:00;2022-02-21;02:00;76;Occitanie;694;Définitif;1691;Définitif;2385;4357;Consolidé;6742
2022-02-21T00:00:00-04:00;2022-02-21;05:00;76;Occitanie;934;Définitif;2255;Définitif;3189;4025;Consolidé;7214
2022-02-21T02:00:00-04:00;2022-02-21;07:00;76;Occitanie;1290;Définitif;2976;Définitif;4266;4820;Consolidé;9086
2022-02-21T04:00:00-04:00;2022-02-21;09:00;76;Occitanie;1075;Définitif;2766;Définitif;3841;5211;Consolidé;9052
2022-02-21T06:00:00-04:00;2022-02-21;11:00;76;Occitanie;988;Définitif;2534;Définitif;3522;5160;Consolidé;8682
2022-03-16T18:00:00-04:00;2022-03-16;23:00;76;Occitanie;719;Définitif;1385;Définitif;2104;4863;Consolidé;6967
2022-03-17T05:00:00-04:00;2022-03-17;10:00;76;Occitanie;1087;Définitif;2096;Définitif;3183;5148;Consolidé;8331
2022-03-17T06:00:00-04:00;2022-03-17;11:00;76;Occitanie;1030;Définitif;1994;Définitif;3024;5257;Consolidé;8281
2022-03-17T07:00:00-04:00;2022-03-17;12:00;76;Occitanie;963;Définitif;1902;Définitif;2865;5327;Consolidé;8192
2022-04-20T12:30:00-04:00;2022-04-20;18:30;76;Occitanie;;;;;;4458;Consolidé;
2022-04-20T14:00:00-04:00;2022-04-20;20:00;76;Occitanie;568;Définitif;3363;Définitif;3931;4678;Consolidé;8609
2022-04-20T17:00:00-04:00;2022-04-20;23:00;76;Occitanie;410;Définitif;2585;Définitif;2995;4482;Consolidé;7477
2022-04-20T20:00:00-04:00;2022-04-21;02:00;76;Occitanie;363;Définitif;2717;Définitif;3080;3794;Consolidé;6874
2022-04-20T22:30:00-04:00;2022-04-21;04:30;76;Occitanie;;;;;;3466;Consolidé;
2022-04-20T23:30:00-04:00;2022-04-21;05:30;76;Occitanie;;;;;;3551;Consolidé;
2022-04-21T10:30:00-04:00;2022-04-21;16:30;76;Occitanie;;;;;;4278;Consolidé;
2022-04-21T17:00:00-04:00;2022-04-21;23:00;76;Occitanie;443;Définitif;2869;Définitif;3312;4426;Consolidé;7738
2022-04-21T17:30:00-04:00;2022-04-21;23:30;76;Occitanie;;;;;;4225;Consolidé;
2022-04-21T22:00:00-04:00;2022-04-22;04:00;76;Occitanie;448;Définitif;3206;Définitif;3654;3470;Consolidé;7124
2022-04-22T00:30:00-04:00;2022-04-22;06:30;76;Occitanie;;;;;;3876;Consolidé;
2022-04-22T05:00:00-04:00;2022-04-22;11:00;76;Occitanie;529;Définitif;3577;Définitif;4106;4437;Consolidé;8543
2022-04-22T10:00:00-04:00;2022-04-22;16:00;76;Occitanie;348;Définitif;2922;Définitif;3270;3725;Consolidé;6995
2022-04-22T13:00:00-04:00;2022-04-22;19:00;76;Occitanie;498;Définitif;3516;Définitif;4014;3887;Consolidé;7901
2022-04-22T15:30:00-04:00;2022-04-22;21:30;76;Occitanie;;;;;;3911;Consolidé;
2022-04-22T21:00:00-04:00;2022-04-23;03:00;76;Occitanie;295;Définitif;3026;Définitif;3321;3252;Consolidé;6573
2022-04-22T21:30:00-04:00;2022-04-23;03:30;76;Occitanie;;;;;;3159;Consolidé;
2022-04-22T22:30:00-04:00;2022-04-23;04:30;76;Occitanie;;;;;;3046;Consolidé;
2022-04-22T23:00:00-04:00;2022-04-23;05:00;76;Occitanie;359;Définitif;3444;Définitif;3803;3020;Consolidé;6823
2022-04-22T23:30:00-04:00;2022-04-23;05:30;76;Occitanie;;;;;;3035;Consolidé;
2022-04-23T02:00:00-04:00;2022-04-23;08:00;76;Occitanie;491;Définitif;4152;Définitif;4643;3304;Consolidé;7947
2022-04-23T02:30:00-04:00;2022-04-23;08:30;76;Occitanie;;;;;;3463;Consolidé;
2022-04-23T16:00:00-04:00;2022-04-23;22:00;76;Occitanie;486;Définitif;2965;Définitif;3451;3975;Consolidé;7426
2022-04-23T21:30:00-04:00;2022-04-24;03:30;76;Occitanie;;;;;;3533;Consolidé;
2022-04-23T23:00:00-04:00;2022-04-24;05:00;76;Occitanie;479;Définitif;3561;Définitif;4040;3290;Consolidé;7330
2022-04-23T23:30:00-04:00;2022-04-24;05:30;76;Occitanie;;;;;;3266;Consolidé;
2022-04-24T02:00:00-04:00;2022-04-24;08:00;76;Occitanie;653;Définitif;4568;Définitif;5221;3469;Consolidé;8690
2022-04-24T02:30:00-04:00;2022-04-24;08:30;76;Occitanie;;;;;;3604;Consolidé;
2022-04-24T03:30:00-04:00;2022-04-24;09:30;76;Occitanie;;;;;;3925;Consolidé;
2022-04-24T04:30:00-04:00;2022-04-24;10:30;76;Occitanie;;;;;;4121;Consolidé;
2022-04-24T07:30:00-04:00;2022-04-24;13:30;76;Occitanie;;;;;;4249;Consolidé;
2022-04-24T08:30:00-04:00;2022-04-24;14:30;76;Occitanie;;;;;;3889;Consolidé;
2022-04-24T09:30:00-04:00;2022-04-24;15:30;76;Occitanie;;;;;;3673;Consolidé;
2022-04-24T14:30:00-04:00;2022-04-24;20:30;76;Occitanie;;;;;;3971;Consolidé;
2022-04-24T19:00:00-04:00;2022-04-25;01:00;76;Occitanie;395;Définitif;2736;Définitif;3131;3726;Consolidé;6857
2022-04-24T20:00:00-04:00;2022-04-25;02:00;76;Occitanie;409;Définitif;2826;Définitif;3235;3675;Consolidé;6910
2022-04-24T20:30:00-04:00;2022-04-25;02:30;76;Occitanie;;;;;;3637;Consolidé;
2022-04-25T04:30:00-04:00;2022-04-25;10:30;76;Occitanie;;;;;;4344;Consolidé;
2022-04-25T06:30:00-04:00;2022-04-25;12:30;76;Occitanie;;;;;;4394;Consolidé;
2022-04-25T07:00:00-04:00;2022-04-25;13:00;76;Occitanie;480;Définitif;3034;Définitif;3514;4440;Consolidé;7954
2022-04-25T10:30:00-04:00;2022-04-25;16:30;76;Occitanie;;;;;;3633;Consolidé;
2022-04-25T11:00:00-04:00;2022-04-25;17:00;76;Occitanie;372;Définitif;3085;Définitif;3457;3574;Consolidé;7031
2022-04-25T12:30:00-04:00;2022-04-25;18:30;76;Occitanie;;;;;;3647;Consolidé;
2022-04-25T15:00:00-04:00;2022-04-25;21:00;76;Occitanie;547;Définitif;3244;Définitif;3791;3910;Consolidé;7701
2022-04-25T20:30:00-04:00;2022-04-26;02:30;76;Occitanie;;;;;;3587;Consolidé;
2022-04-26T02:00:00-04:00;2022-04-26;08:00;76;Occitanie;731;Définitif;4611;Définitif;5342;4137;Consolidé;9479
2022-04-26T03:00:00-04:00;2022-04-26;09:00;76;Occitanie;624;Définitif;4384;Définitif;5008;4230;Consolidé;9238
2022-04-26T12:00:00-04:00;2022-04-26;18:00;76;Occitanie;413;Définitif;3425;Définitif;3838;3480;Consolidé;7318
2022-04-26T12:30:00-04:00;2022-04-26;18:30;76;Occitanie;;;;;;3568;Consolidé;
2022-04-26T13:00:00-04:00;2022-04-26;19:00;76;Occitanie;471;Définitif;3453;Définitif;3924;3717;Consolidé;7641
2022-04-26T14:00:00-04:00;2022-04-26;20:00;76;Occitanie;510;Définitif;3410;Définitif;3920;3787;Consolidé;7707
2022-04-26T15:30:00-04:00;2022-04-26;21:30;76;Occitanie;;;;;;3757;Consolidé;
2022-04-26T17:00:00-04:00;2022-04-26;23:00;76;Occitanie;395;Définitif;2691;Définitif;3086;3931;Consolidé;7017
2022-04-26T20:00:00-04:00;2022-04-27;02:00;76;Occitanie;347;Définitif;2872;Définitif;3219;3398;Consolidé;6617
2022-04-27T02:30:00-04:00;2022-04-27;08:30;76;Occitanie;;;;;;3863;Consolidé;
2022-04-27T03:30:00-04:00;2022-04-27;09:30;76;Occitanie;;;;;;4009;Consolidé;
2022-04-27T04:30:00-04:00;2022-04-27;10:30;76;Occitanie;;;;;;3884;Consolidé;
2022-04-27T08:00:00-04:00;2022-04-27;14:00;76;Occitanie;377;Définitif;3017;Définitif;3394;4009;Consolidé;7403
2022-04-27T09:00:00-04:00;2022-04-27;15:00;76;Occitanie;351;Définitif;2997;Définitif;3348;3789;Consolidé;7137
2022-04-27T10:00:00-04:00;2022-04-27;16:00;76;Occitanie;342;Définitif;3139;Définitif;3481;3625;Consolidé;7106
2022-04-27T11:00:00-04:00;2022-04-27;17:00;76;Occitanie;342;Définitif;3448;Définitif;3790;3496;Consolidé;7286
2022-04-27T13:30:00-04:00;2022-04-27;19:30;76;Occitanie;;;;;;3815;Consolidé;
2022-04-27T14:00:00-04:00;2022-04-27;20:00;76;Occitanie;503;Définitif;3540;Définitif;4043;3824;Consolidé;7867
2022-04-27T16:00:00-04:00;2022-04-27;22:00;76;Occitanie;410;Définitif;3077;Définitif;3487;3564;Consolidé;7051
2022-04-27T22:30:00-04:00;2022-04-28;04:30;76;Occitanie;;;;;;2939;Consolidé;
2022-04-28T00:30:00-04:00;2022-04-28;06:30;76;Occitanie;;;;;;3269;Consolidé;
2022-04-28T01:30:00-04:00;2022-04-28;07:30;76;Occitanie;;;;;;3525;Consolidé;
2022-04-28T05:30:00-04:00;2022-04-28;11:30;76;Occitanie;;;;;;4071;Consolidé;
2022-04-28T12:00:00-04:00;2022-04-28;18:00;76;Occitanie;372;Définitif;3886;Définitif;4258;3521;Consolidé;7779
2022-04-28T13:00:00-04:00;2022-04-28;19:00;76;Occitanie;436;Définitif;3814;Définitif;4250;3772;Consolidé;8022
2022-04-10T00:30:00-04:00;2022-04-10;06:30;76;Occitanie;;;;;;4051;Consolidé;
2022-04-10T02:30:00-04:00;2022-04-10;08:30;76;Occitanie;;;;;;4293;Consolidé;
2022-04-10T03:30:00-04:00;2022-04-10;09:30;76;Occitanie;;;;;;4336;Consolidé;
2022-04-10T04:00:00-04:00;2022-04-10;10:00;76;Occitanie;783;Définitif;3266;Définitif;4049;4288;Consolidé;8337
2022-04-10T06:30:00-04:00;2022-04-10;12:30;76;Occitanie;;;;;;4252;Consolidé;
2022-04-10T07:30:00-04:00;2022-04-10;13:30;76;Occitanie;;;;;;4041;Consolidé;
2022-04-10T08:30:00-04:00;2022-04-10;14:30;76;Occitanie;;;;;;3696;Consolidé;
2022-04-10T13:00:00-04:00;2022-04-10;19:00;76;Occitanie;714;Définitif;3056;Définitif;3770;3760;Consolidé;7530
2022-04-10T14:00:00-04:00;2022-04-10;20:00;76;Occitanie;727;Définitif;2912;Définitif;3639;4116;Consolidé;7755
2022-04-10T15:00:00-04:00;2022-04-10;21:00;76;Occitanie;718;Définitif;2750;Définitif;3468;4162;Consolidé;7630
2022-04-10T17:00:00-04:00;2022-04-10;23:00;76;Occitanie;587;Définitif;2216;Définitif;2803;4365;Consolidé;7168
2022-04-10T20:30:00-04:00;2022-04-11;02:30;76;Occitanie;;;;;;3827;Consolidé;
2022-04-10T23:00:00-04:00;2022-04-11;05:00;76;Occitanie;751;Définitif;2973;Définitif;3724;3519;Consolidé;7243
2022-04-11T00:00:00-04:00;2022-04-11;06:00;76;Occitanie;982;Définitif;3732;Définitif;4714;3780;Consolidé;8494
2022-04-11T02:00:00-04:00;2022-04-11;08:00;76;Occitanie;1027;Définitif;3850;Définitif;4877;4562;Consolidé;9439
2022-04-11T04:00:00-04:00;2022-04-11;10:00;76;Occitanie;904;Définitif;3496;Définitif;4400;4697;Consolidé;9097
2022-04-11T08:30:00-04:00;2022-04-11;14:30;76;Occitanie;;;;;;4447;Consolidé;
2022-04-11T12:00:00-04:00;2022-04-11;18:00;76;Occitanie;824;Définitif;3295;Définitif;4119;4120;Consolidé;8239
2022-04-11T13:30:00-04:00;2022-04-11;19:30;76;Occitanie;;;;;;4657;Consolidé;
2022-04-11T18:00:00-04:00;2022-04-12;00:00;76;Occitanie;574;Définitif;2472;Définitif;3046;4428;Consolidé;7474
2022-04-11T19:00:00-04:00;2022-04-12;01:00;76;Occitanie;565;Définitif;2543;Définitif;3108;3982;Consolidé;7090
2022-04-11T21:00:00-04:00;2022-04-12;03:00;76;Occitanie;595;Définitif;2750;Définitif;3345;3824;Consolidé;7169
2022-04-11T21:30:00-04:00;2022-04-12;03:30;76;Occitanie;;;;;;3722;Consolidé;
2022-04-12T01:30:00-04:00;2022-04-12;07:30;76;Occitanie;;;;;;4516;Consolidé;
2022-04-12T02:00:00-04:00;2022-04-12;08:00;76;Occitanie;1051;Définitif;4291;Définitif;5342;4624;Consolidé;9966
2022-04-12T08:00:00-04:00;2022-04-12;14:00;76;Occitanie;631;Définitif;3087;Définitif;3718;4642;Consolidé;8360
2022-04-12T09:00:00-04:00;2022-04-12;15:00;76;Occitanie;591;Définitif;3037;Définitif;3628;4355;Consolidé;7983
2022-04-12T09:30:00-04:00;2022-04-12;15:30;76;Occitanie;;;;;;4248;Consolidé;
2022-04-12T11:30:00-04:00;2022-04-12;17:30;76;Occitanie;;;;;;4079;Consolidé;
2022-04-12T12:30:00-04:00;2022-04-12;18:30;76;Occitanie;;;;;;4323;Consolidé;
2022-04-12T16:00:00-04:00;2022-04-12;22:00;76;Occitanie;660;Définitif;3117;Définitif;3777;4221;Consolidé;7998
2022-04-12T21:00:00-04:00;2022-04-13;03:00;76;Occitanie;550;Définitif;3039;Définitif;3589;3709;Consolidé;7298
2022-04-13T01:30:00-04:00;2022-04-13;07:30;76;Occitanie;;;;;;4364;Consolidé;
2022-04-13T02:00:00-04:00;2022-04-13;08:00;76;Occitanie;1011;Définitif;4620;Définitif;5631;4488;Consolidé;10119
2022-04-13T09:30:00-04:00;2022-04-13;15:30;76;Occitanie;;;;;;4414;Consolidé;
2022-04-13T12:00:00-04:00;2022-04-13;18:00;76;Occitanie;579;Définitif;4000;Définitif;4579;4196;Consolidé;8775
2022-04-13T13:00:00-04:00;2022-04-13;19:00;76;Occitanie;648;Définitif;3924;Définitif;4572;4506;Consolidé;9078
2022-04-13T17:30:00-04:00;2022-04-13;23:30;76;Occitanie;;;;;;4384;Consolidé;
2022-04-13T21:00:00-04:00;2022-04-14;03:00;76;Occitanie;554;Définitif;3213;Définitif;3767;3850;Consolidé;7617
2022-04-13T23:30:00-04:00;2022-04-14;05:30;76;Occitanie;;;;;;3749;Consolidé;
2022-04-14T04:30:00-04:00;2022-04-14;10:30;76;Occitanie;;;;;;4524;Consolidé;
2022-04-14T12:00:00-04:00;2022-04-14;18:00;76;Occitanie;459;Définitif;3695;Définitif;4154;3688;Consolidé;7842
2022-04-14T14:30:00-04:00;2022-04-14;20:30;76;Occitanie;;;;;;4015;Consolidé;
2022-04-14T18:00:00-04:00;2022-04-15;00:00;76;Occitanie;405;Définitif;2816;Définitif;3221;4029;Consolidé;7250
2022-04-14T20:00:00-04:00;2022-04-15;02:00;76;Occitanie;373;Définitif;2983;Définitif;3356;3547;Consolidé;6903
2022-04-15T00:00:00-04:00;2022-04-15;06:00;76;Occitanie;599;Définitif;4052;Définitif;4651;3401;Consolidé;8052
2022-04-15T06:00:00-04:00;2022-04-15;12:00;76;Occitanie;446;Définitif;3216;Définitif;3662;4243;Consolidé;7905
2022-04-15T10:30:00-04:00;2022-04-15;16:30;76;Occitanie;;;;;;3550;Consolidé;
2022-04-15T11:00:00-04:00;2022-04-15;17:00;76;Occitanie;353;Définitif;3165;Définitif;3518;3492;Consolidé;7010
2022-04-15T11:30:00-04:00;2022-04-15;17:30;76;Occitanie;;;;;;3493;Consolidé;
2022-04-15T13:30:00-04:00;2022-04-15;19:30;76;Occitanie;;;;;;3740;Consolidé;
2022-04-15T14:00:00-04:00;2022-04-15;20:00;76;Occitanie;423;Définitif;3440;Définitif;3863;3785;Consolidé;7648
2022-04-16T00:30:00-04:00;2022-04-16;06:30;76;Occitanie;;;;;;3022;Consolidé;
2022-04-16T01:00:00-04:00;2022-04-16;07:00;76;Occitanie;422;Définitif;4066;Définitif;4488;3015;Consolidé;7503
2022-04-16T01:30:00-04:00;2022-04-16;07:30;76;Occitanie;;;;;;3045;Consolidé;
2022-04-16T02:30:00-04:00;2022-04-16;08:30;76;Occitanie;;;;;;3300;Consolidé;
2022-04-16T05:00:00-04:00;2022-04-16;11:00;76;Occitanie;384;Définitif;3517;Définitif;3901;3576;Consolidé;7477
2022-04-16T07:00:00-04:00;2022-04-16;13:00;76;Occitanie;342;Définitif;2963;Définitif;3305;3870;Consolidé;7175
2022-04-16T08:00:00-04:00;2022-04-16;14:00;76;Occitanie;322;Définitif;2807;Définitif;3129;3639;Consolidé;6768
2022-04-16T10:30:00-04:00;2022-04-16;16:30;76;Occitanie;;;;;;3230;Consolidé;
2022-04-16T11:00:00-04:00;2022-04-16;17:00;76;Occitanie;283;Définitif;3248;Définitif;3531;3206;Consolidé;6737
2022-04-16T12:00:00-04:00;2022-04-16;18:00;76;Occitanie;322;Définitif;3582;Définitif;3904;3221;Consolidé;7125
2022-04-16T12:30:00-04:00;2022-04-16;18:30;76;Occitanie;;;;;;3304;Consolidé;
2022-04-16T14:30:00-04:00;2022-04-16;20:30;76;Occitanie;;;;;;3404;Consolidé;
2022-04-16T16:30:00-04:00;2022-04-16;22:30;76;Occitanie;;;;;;3385;Consolidé;
2022-04-16T22:00:00-04:00;2022-04-17;04:00;76;Occitanie;273;Définitif;3294;Définitif;3567;2782;Consolidé;6349
2022-04-16T23:00:00-04:00;2022-04-17;05:00;76;Occitanie;328;Définitif;3708;Définitif;4036;2658;Consolidé;6694
2022-04-17T07:00:00-04:00;2022-04-17;13:00;76;Occitanie;324;Définitif;3862;Définitif;4186;3559;Consolidé;7745
2022-04-17T10:00:00-04:00;2022-04-17;16:00;76;Occitanie;279;Définitif;3738;Définitif;4017;2825;Consolidé;6842
2022-04-17T11:00:00-04:00;2022-04-17;17:00;76;Occitanie;295;Définitif;3935;Définitif;4230;2743;Consolidé;6973
2022-04-17T12:30:00-04:00;2022-04-17;18:30;76;Occitanie;;;;;;2940;Consolidé;
2022-04-17T14:00:00-04:00;2022-04-17;20:00;76;Occitanie;395;Définitif;3806;Définitif;4201;3294;Consolidé;7495
2022-04-17T15:30:00-04:00;2022-04-17;21:30;76;Occitanie;;;;;;3316;Consolidé;
2022-04-17T17:00:00-04:00;2022-04-17;23:00;76;Occitanie;330;Définitif;2951;Définitif;3281;3619;Consolidé;6900
2022-04-17T18:30:00-04:00;2022-04-18;00:30;76;Occitanie;;;;;;3333;Consolidé;
2022-04-17T21:00:00-04:00;2022-04-18;03:00;76;Occitanie;298;Définitif;3173;Définitif;3471;2926;Consolidé;6397
2022-04-17T22:30:00-04:00;2022-04-18;04:30;76;Occitanie;;;;;;2682;Consolidé;
2022-04-17T23:30:00-04:00;2022-04-18;05:30;76;Occitanie;;;;;;2692;Consolidé;
2022-04-18T01:30:00-04:00;2022-04-18;07:30;76;Occitanie;;;;;;2798;Consolidé;
2022-04-18T02:00:00-04:00;2022-04-18;08:00;76;Occitanie;460;Définitif;4732;Définitif;5192;2874;Consolidé;8066
2022-04-18T03:00:00-04:00;2022-04-18;09:00;76;Occitanie;470;Définitif;4607;Définitif;5077;3170;Consolidé;8247
2022-04-18T04:00:00-04:00;2022-04-18;10:00;76;Occitanie;464;Définitif;4469;Définitif;4933;3385;Consolidé;8318
2022-04-18T05:00:00-04:00;2022-04-18;11:00;76;Occitanie;420;Définitif;4333;Définitif;4753;3474;Consolidé;8227
2022-04-18T08:30:00-04:00;2022-04-18;14:30;76;Occitanie;;;;;;3259;Consolidé;
2022-04-18T11:00:00-04:00;2022-04-18;17:00;76;Occitanie;302;Définitif;4078;Définitif;4380;2959;Consolidé;7339
2022-04-18T12:30:00-04:00;2022-04-18;18:30;76;Occitanie;;;;;;3174;Consolidé;
2022-04-18T16:00:00-04:00;2022-04-18;22:00;76;Occitanie;348;Définitif;3351;Définitif;3699;3354;Consolidé;7053
2022-04-18T17:30:00-04:00;2022-04-18;23:30;76;Occitanie;;;;;;3550;Consolidé;
2022-04-18T23:30:00-04:00;2022-04-19;05:30;76;Occitanie;;;;;;3008;Consolidé;
2022-04-19T02:00:00-04:00;2022-04-19;08:00;76;Occitanie;587;Définitif;4480;Définitif;5067;3832;Consolidé;8899
2022-04-19T02:30:00-04:00;2022-04-19;08:30;76;Occitanie;;;;;;3972;Consolidé;
2022-04-19T05:00:00-04:00;2022-04-19;11:00;76;Occitanie;452;Définitif;3993;Définitif;4445;4145;Consolidé;8590
2022-04-19T07:00:00-04:00;2022-04-19;13:00;76;Occitanie;418;Définitif;3609;Définitif;4027;4371;Consolidé;8398
2022-04-19T12:30:00-04:00;2022-04-19;18:30;76;Occitanie;;;;;;3952;Consolidé;
2022-04-19T14:30:00-04:00;2022-04-19;20:30;76;Occitanie;;;;;;4119;Consolidé;
2022-04-19T15:30:00-04:00;2022-04-19;21:30;76;Occitanie;;;;;;3978;Consolidé;
2022-04-19T20:00:00-04:00;2022-04-20;02:00;76;Occitanie;354;Définitif;2529;Définitif;2883;3483;Consolidé;6366
2022-04-30T07:00:00-04:00;2022-04-30;13:00;76;Occitanie;300;Définitif;3346;Définitif;3646;3737;Consolidé;7383
2022-04-30T17:30:00-04:00;2022-04-30;23:30;76;Occitanie;;;;;;3417;Consolidé;
2022-04-30T18:30:00-04:00;2022-05-01;00:30;76;Occitanie;;;;;;3281;Consolidé;
2022-04-30T19:00:00-04:00;2022-05-01;01:00;76;Occitanie;249;Définitif;593;Définitif;842;3043;Consolidé;3885
2022-04-30T21:30:00-04:00;2022-05-01;03:30;76;Occitanie;;;;;;2734;Consolidé;
2022-05-01T01:00:00-04:00;2022-05-01;07:00;76;Occitanie;325;Définitif;899;Définitif;1224;2549;Consolidé;3773
2022-05-01T01:30:00-04:00;2022-05-01;07:30;76;Occitanie;;;;;;2582;Consolidé;
2022-05-01T04:30:00-04:00;2022-05-01;10:30;76;Occitanie;;;;;;3170;Consolidé;
2022-05-01T06:00:00-04:00;2022-05-01;12:00;76;Occitanie;289;Définitif;767;Définitif;1056;3307;Consolidé;4363
2022-05-01T07:00:00-04:00;2022-05-01;13:00;76;Occitanie;267;Définitif;693;Définitif;960;3473;Consolidé;4433
2022-05-01T08:00:00-04:00;2022-05-01;14:00;76;Occitanie;233;Définitif;623;Définitif;856;3201;Consolidé;4057
2022-05-01T09:30:00-04:00;2022-05-01;15:30;76;Occitanie;;;;;;2975;Consolidé;
2022-05-01T13:00:00-04:00;2022-05-01;19:00;76;Occitanie;312;Définitif;760;Définitif;1072;3169;Consolidé;4241
2022-05-01T16:00:00-04:00;2022-05-01;22:00;76;Occitanie;243;Définitif;669;Définitif;912;3200;Consolidé;4112
2022-05-01T16:30:00-04:00;2022-05-01;22:30;76;Occitanie;;;;;;3286;Consolidé;
2022-04-29T03:00:00-04:00;2022-04-29;09:00;76;Occitanie;479;Définitif;3929;Définitif;4408;3846;Consolidé;8254
2022-04-29T05:30:00-04:00;2022-04-29;11:30;76;Occitanie;;;;;;3894;Consolidé;
2022-04-29T09:00:00-04:00;2022-04-29;15:00;76;Occitanie;304;Définitif;3155;Définitif;3459;3683;Consolidé;7142
2022-04-29T10:30:00-04:00;2022-04-29;16:30;76;Occitanie;;;;;;3375;Consolidé;
2022-04-19T21:00:00-04:00;2022-04-20;03:00;76;Occitanie;351;Définitif;2613;Définitif;2964;3350;Consolidé;6314
2022-04-19T23:00:00-04:00;2022-04-20;05:00;76;Occitanie;420;Définitif;3240;Définitif;3660;3155;Consolidé;6815
2022-04-19T23:30:00-04:00;2022-04-20;05:30;76;Occitanie;;;;;;3252;Consolidé;
2022-04-20T02:00:00-04:00;2022-04-20;08:00;76;Occitanie;607;Définitif;4106;Définitif;4713;4130;Consolidé;8843
2022-04-20T03:30:00-04:00;2022-04-20;09:30;76;Occitanie;;;;;;4512;Consolidé;
2022-04-20T08:00:00-04:00;2022-04-20;14:00;76;Occitanie;464;Définitif;3340;Définitif;3804;4649;Consolidé;8453
2022-04-29T22:00:00-04:00;2022-04-30;04:00;76;Occitanie;266;Définitif;3000;Définitif;3266;2765;Consolidé;6031
2022-04-30T00:00:00-04:00;2022-04-30;06:00;76;Occitanie;319;Définitif;3717;Définitif;4036;2691;Consolidé;6727
2022-04-30T02:30:00-04:00;2022-04-30;08:30;76;Occitanie;;;;;;3005;Consolidé;
2022-04-30T03:00:00-04:00;2022-04-30;09:00;76;Occitanie;371;Définitif;3829;Définitif;4200;3124;Consolidé;7324
2022-04-30T05:00:00-04:00;2022-04-30;11:00;76;Occitanie;338;Définitif;3662;Définitif;4000;3376;Consolidé;7376
